id,thread_id,author,author_full,author_followers,author_likes,author_videos,author_avatar,body,timestamp,unix_timestamp,is_duet,is_ad,is_paid_partnership,is_sensitive,is_photosensitive,music_name,music_id,music_url,music_thumbnail,music_author,video_url,tiktok_url,thumbnail_url,likes,comments,shares,plays,hashtags,challenges,diversification_labels,location_created,stickers,effects,warning,missing_fields
7293532469536492802,7293532469536492802,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"They started, we will end it. // #airforce #idf #hamasisis Counter Speech ",2023-10-24 14:31:04,1698157864,no,no,no,no,no,original sound,7293532519058688770,https://v77.tiktokcdn-eu.com/57c6eec9520103c0c91bbdc6d36cd7d7/67c04cfc/video/tos/alisg/tos-alisg-v-27dcd7/owT8IciJ0PQX7c53BDBCMqN2JGlg1BcUueiZfy/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th0P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NGRkOjNlZjY6OWdpMzNlNEBpM3Y6NnA5cmV3bjMzODU8NEA2LWJjMS4zNTUxMjFiYy40YSNibG8wMmRzXm9gLS1kMS1zcw%3D%3D&vvpl=1&l=2025022611305208F0BC7281AAC603A0C9&btag=e000b8000,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=84302&refresh_token=6b6e14fcac6e5c87e04294b126ce81ee&x-expires=1740740400&x-signature=bafyyKV4ZvWRvqt5HXaCPELZSrs%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/owGAIByhQWAwfbAAijeMgbPM61VJoWKfnDY8CM/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1210&bt=605&cs=0&ds=3&ft=-Csk_mIRPD12NsdMyE-UxMw2hY3W3wv25zcAp&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwaHIxaDFybndmNzs0NDlpOWloMzs3Ozs8NUBpMzk6M2w5cjZ3bjMzODczNEBjRl5Nc3FePmJKYSNvYF90aHFmOiNjMF5fMy4vXjYxL2A0YzVeYSNqZ2xvMmRjXm9gLS1kMS1zcw%3D%3D&btag=e000b8000&expire=1740742268&l=2025022611305208F0BC7281AAC603A0C9&ply_type=2&policy=2&signature=d5f788a702c0e1a858848277ac643cb9&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7293532469536492802,,17400,6163,153,229600,"airforce,idf,hamasisis","airforce,idf,hamasisis",,,"POV : 
The IDF is ready to protect Israel from Hamas Counter Speech ",,,
7293342488759225602,7293342488759225602,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"“We want to bring Hamas to a state of full dismantling—its leaders, its military branch, and its working mechanisms.”  Watch this important message from the IDF Chief of the General Staff: #idf #soldier #israel  Counter Speech",2023-10-24 02:13:52,1698113632,no,no,no,no,no,original sound,7293342547295570689,https://v77.tiktokcdn-eu.com/29f0acfa8c62f173e5b700bc9f637eb2/67c04d0f/video/tos/alisg/tos-alisg-v-27dcd7/osPGcIlga3IccZcB4YAMKiU4gz3jzZGCcoTAi/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th0P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Zjo4NGk1ZjY7M2k3ZWloNEBpMzY2NHE5cnRsbjMzODU8NEBfMDFgMl81NjAxYl5gYWJhYSNiNGhwMmQ0ZG9gLS1kMS1zcw%3D%3D&vvpl=1&l=2025022611305208F0BC7281AAC603A0C9&btag=e00088000,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=84302&refresh_token=6b6e14fcac6e5c87e04294b126ce81ee&x-expires=1740740400&x-signature=bafyyKV4ZvWRvqt5HXaCPELZSrs%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/ok8AqR1iEUyVp3Gv3TiYQIIw6EcniBZAKFHEB/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2050&bt=1025&cs=0&ds=3&ft=-Csk_mIRPD12NsdMyE-UxMw2hY3W3wv25zcAp&mime_type=video_mp4&qs=0&rc=aTVpZTk4NDdoNjVpNjhoNEBpajw1NHE5cnRsbjMzODczNEBeYTUyYS5eX2AxLmA0YTMvYSM1aTZtMmRrY29gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1740742287&l=2025022611305208F0BC7281AAC603A0C9&ply_type=2&policy=2&signature=d4c117219784928eeba7f65b7cc0616b&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7293342488759225602,,4344,1383,108,157300,"idf,soldier,israel","idf,soldier,israel",,,Counter Speech,,,
7293266381401754881,7293266381401754881,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"Individually we are strong, together we are a force.  Our combat soldiers are a unified front ready to face Hamas terrorism. #idf #soldier #israel Counter Speech",2023-10-23 21:18:32,1698095912,no,no,no,no,no,original sound,7293266420660570882,https://v77.tiktokcdn-eu.com/ee6486db20dbd5f9f408ae37cb5c9514/67c04d02/video/tos/alisg/tos-alisg-v-27dcd7/o0MNDf9tUEIQMy4AhFlgFB62I9JuC0gLcB9Sfs/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th0P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ojg4NDxpNzdoOTk8NDtnNUBpajN4aXg5cmVobjMzODU8NEAtLmBjMi1hXmIxLjEzNDRjYSMyLV9sMmRjM29gLS1kMS1zcw%3D%3D&vvpl=1&l=2025022611305208F0BC7281AAC603A0C9&btag=e000b8000,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=84302&refresh_token=6b6e14fcac6e5c87e04294b126ce81ee&x-expires=1740740400&x-signature=bafyyKV4ZvWRvqt5HXaCPELZSrs%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oYRErkFNTIDo37QAL01gffEpl2ECRVmBQCzu4B/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2150&bt=1075&cs=0&ds=3&ft=-Csk_mIRPD12NsdMyE-UxMw2hY3W3wv25zcAp&mime_type=video_mp4&qs=0&rc=OzhmZ2loMzY3Njc0N2dnaEBpM210aXc5cndobjMzODczNEBgYjFiXmI0NjIxNS8tNi8zYSNuanBuMmRzMm9gLS1kMS1zcw%3D%3D&btag=e000b8000&expire=1740742274&l=2025022611305208F0BC7281AAC603A0C9&ply_type=2&policy=2&signature=18b2df777c0c2ad80033df571dfd5e79&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7293266381401754881,,84900,18400,2265,989800,"idf,soldier,israel","idf,soldier,israel",,,Counter Speech,,,
7293183558871551234,7293183558871551234,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,All the context you need //  #hamasisis #standwithisrael #israelunderattack  Counter Speech ,2023-10-23 15:57:10,1698076630,no,no,no,no,no,som original,7252035791352793861,https://v77.tiktokcdn-eu.com/6b5d71e722e4570fd2810333f78bf734/67c04d2a/video/tos/useast2a/tos-useast2a-v-27dcd7/okBM4E23SSweQ0TloKgfgX4HVaNxJJIFPeCNCQ/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th0P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Zjc5M2Y2Nmg2OmU8N2c1NUBpM3Z5czo6Zjw5bDMzNzU8M0BjYDZhNTMtNi4xMF41M2EtYSNeX2stcjRfZGZgLS1kMTZzcw%3D%3D&vvpl=1&l=2025022611305208F0BC7281AAC603A0C9&btag=e00090000,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dd626891faa2cc26c4b3d9978ef78f89~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=75689&refresh_token=b133aa64169f1dc5a328faa19de7e143&x-expires=1740740400&x-signature=PtgzmCGecW7J903TdKWZAGPi0nQ%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,rh love,,https://www.tiktok.com/@idf/video/7293183558871551234,,3468,1564,129,67600,"hamasisis,standwithisrael,israelunderattack","hamasisis,standwithisrael,israelunderattack",,,,,,
7293175145424751873,7293175145424751873,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF - Q&A LIVE 🚨 JOIN US // #live #idf #israel #war ,2023-10-23 15:24:29,1698074669,no,no,no,no,no,Chill Vibes,7084465663108089857,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oAXBiA0YMW4g8WERIO1jifTZogSNzMBk2A4swv,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oEBjAi2AYE7Z0ikWJolfDqVGJ8ATAswEMzEnBA.jpeg,Tollan Kim,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oI2SlFCjoDKgbnI9kABfAOEHIfAfBZDEvCEkRQ/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2132&bt=1066&cs=0&ds=3&ft=-Csk_mIRPD12NsdMyE-UxMw2hY3W3wv25zcAp&mime_type=video_mp4&qs=0&rc=OTc6aGg5ODY7aTZpaTY3OUBpMzN2aWw5cmk7bjMzODczNEA1MzBfL2NiXmMxNl82MjRiYSM2YnBkMmRzc29gLS1kMTFzcw%3D%3D&btag=e000b0000&expire=1740742265&l=2025022611305208F0BC7281AAC603A0C9&ply_type=2&policy=2&signature=e49832a17da635e9dd73c7e73490aede&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7293175145424751873,,1738,2206,109,97600,"live,idf,israel,war","live,idf,israel,war",,,🚨JOIN THE LIVE 🚨 Counter Speech ,,,
7293126191924464897,7293126191924464897,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48760&refresh_token=055c7a4d184f232d02f0a84aee55a2be&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"⚠️Hamas is a genocidal terrorist organization, there should be no doubt about that ⚠️ // #hamasisis #standwithisrael #israelunderattack Counter Speech ",2023-10-23 12:14:30,1698063270,no,no,no,no,no,original sound,7293126275710208769,https://v77.tiktokcdn-eu.com/84954a6805d36132d194fd6717c6e9de/67c04d15/video/tos/alisg/tos-alisg-v-27dcd7/oYmBxL1fg2TlFBCeIO7DJYNDgEVUQuJO1rNcMw/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th0P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NTZlZWQ3OzplaTY2PGQ2M0BpamdmbXg5cmc5bjMzODU8NEAtXjIzMmFiXzIxMDEuNjA1YSMuamluMmRjNG9gLS1kMS1zcw%3D%3D&vvpl=1&l=2025022611305208F0BC7281AAC603A0C9&btag=e00088000,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=84302&refresh_token=6b6e14fcac6e5c87e04294b126ce81ee&x-expires=1740740400&x-signature=bafyyKV4ZvWRvqt5HXaCPELZSrs%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/o84xXC7UZE6OYYhPA0BWiJoErQBiPTF2QiAZI/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1098&bt=549&cs=0&ds=3&ft=-Csk_mIRPD12NsdMyE-UxMw2hY3W3wv25zcAp&mime_type=video_mp4&qs=0&rc=NjpoZWU2NzlnN2k5Njw3O0BpanA2bWs5cm45bjMzODczNEBgXjJjX15jXy8xXzY1NWEtYSMvaGtkMmQ0Mm9gLS1kMS1zcw%3D%3D&btag=e00088000&expire=1740742293&l=2025022611305208F0BC7281AAC603A0C9&ply_type=2&policy=2&signature=cd336ec2938209e21bbb76447772da66&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7293126191924464897,,3476,2373,214,78500,"hamasisis,standwithisrael,israelunderattack","hamasisis,standwithisrael,israelunderattack",,,Counter Speech  Follow for more information 🚨,,,
7292965655744220418,7292965655744220418,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48134&refresh_token=68e20c1736c9bb8da2720e16aee92030&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"Our IDF soldiers are standing side by side, ready to defend at all costs. #israel #standwithisrael #idf #soldiers counter speech",2023-10-23 01:51:37,1698025897,no,no,no,no,no,son original,7165903279621098245,https://v77.tiktokcdn-eu.com/ae8c119acb0361496349106c823103b1/67c04d02/video/tos/useast2a/tos-useast2a-v-27dcd7/o0mxyBsUTkEuthUxduftgAo9PZcjOHIgETzJKM/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th3P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Njs0PDs0NWZoaWY0NmY5ZkBpamlwPDw6Zjk5ZzMzNzU8M0A2YDNjL2A0Xi8xXjJiL2E0YSMwbGlkcjRfYm1gLS1kMTZzcw%3D%3D&vvpl=1&l=202502261130562379496B787E5B03F1C6&btag=e000b8000,https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/d08e86c59f5a8ebf82bdcd3d85fe14a9~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=97789&refresh_token=8675d58361163e9f9816cb39c18290e2&x-expires=1740740400&x-signature=hjncmYB%2FBgzziiBm2yHJqIjiLno%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,ll.rnzo,,https://www.tiktok.com/@idf/video/7292965655744220418,,5459,7143,64,160000,"israel,standwithisrael,idf,soldiers","israel,standwithisrael,idf,soldiers",,,,,,
7292891030783823105,7292891030783823105,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48134&refresh_token=68e20c1736c9bb8da2720e16aee92030&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"Homes in Israel remain empty, waiting for families that may never return. #idf #israel #standwithisrael #viral #home Counter speech",2023-10-22 21:02:03,1698008523,no,no,no,no,no,original sound,7176680687071283973,https://v77.tiktokcdn-eu.com/bfab8ef13996cc82316d1935dffba0f2/67c04d0d/video/tos/useast2a/tos-useast2a-v-27dcd7/oAWgiRzif2UKzsYoaEytBAHKBAiIUkGtoxFJ3h/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th3P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZTc4Njo6OzxlNzQ8NTtmNkBpam47bDM6ZjhlaDMzNzU8M0BgYzA1YjYwNWIxLjEyLi4wYSNqYmAtcjRfL2BgLS1kMTZzcw%3D%3D&vvpl=1&l=202502261130562379496B787E5B03F1C6&btag=e000b8000,https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-avt-0068c001-no/aeb4c1d0b5b11eec746edc96f081113a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=46568&refresh_token=adee713dd1e021cda26d2d27fb229715&x-expires=1740740400&x-signature=uJwLFkhcUrgL%2BUVBuf8z8Y6mNWA%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,Mark,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/ocfBrKgkQIA7OrHDxGKIrG7CaIyeoXneAADLRj/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1748&bt=874&cs=0&ds=3&ft=I~da4onfD12Nvo.yqeIxR.ESWl-H-UjNSEopiX&mime_type=video_mp4&qs=0&rc=ODlnOmg6MztmO2U1ZmU7NkBpMzNwaWw5cnJybjMzODczNEBiYDIuLy4zNS4xLV4xY19iYSM2a29kMmQ0bm5gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1740742292&l=202502261130562379496B787E5B03F1C6&ply_type=2&policy=2&signature=6ae90468e73834c8d18edd9bc2b18cf0&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7292891030783823105,,2095,1180,42,61200,"idf,israel,standwithisrael,viral,home","idf,israel,standwithisrael,viral,Home",,,"Homes in Israel remain empty, waiting for families that may never return Counter speech Home",,,
7292840936286080258,7292840936286080258,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48134&refresh_token=68e20c1736c9bb8da2720e16aee92030&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,Hamas puts Gazan civilians in danger ⚠️ // #hamasisis #standwithisrael #israelunderattack Counter Speech ,2023-10-22 17:47:39,1697996859,no,no,no,no,no,Dramatic Military,7151638069517486081,,https://p16-sign-sg.tiktokcdn.com/tos-alisg-v-2774/ogsAPEc7PDRAAAiSii4EUOi5YWrZBUJtUsRZA~720x720.jpeg?lk3s=08d74b56&x-expires=1740591057&x-signature=q9qB%2FuU7IO57f4JjkXqtz2yIdnE%3D,Faid rafanda,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oQzfergkQIejA5CMvYpi1GFKqI5ogFeeAAdLUM/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=556&bt=278&cs=0&ds=3&ft=I~da4onfD12Nvo.yqeIxR.ESWl-H-UjNSEopiX&mime_type=video_mp4&qs=0&rc=aDVkZmg4Njc0ODdnZjo0aUBpM3k2cHQ5cnVvbjMzODczNEAwYzAwYzQ1XzMxMGItXi0uYSM2L2VvMmRzc25gLS1kMTFzcw%3D%3D&btag=e00088000&expire=1740742300&l=202502261130562379496B787E5B03F1C6&ply_type=2&policy=2&signature=52cca8ce2049b563ec7a3b83aa35533b&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7292840936286080258,,2720,1756,155,89400,"hamasisis,standwithisrael,israelunderattack","hamasisis,standwithisrael,israelunderattack",,,"Counter Speech  More proof of how Hamas hides its weapons and terrorism behind civilians: Comment, share and follow for more information 🚨",,,
7292794785088244994,7292794785088244994,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48134&refresh_token=68e20c1736c9bb8da2720e16aee92030&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"Humanitarian aid should go to the people of Gaza, not terrorist leaders. //  #israelunderattack #standwithisrael #hamasisis Counter Speech ",2023-10-22 14:48:31,1697986111,no,no,no,no,no,som original,7252035791352793861,https://v77.tiktokcdn-eu.com/d74a5f7022fe0518f63181136c09a4c0/67c04d2e/video/tos/useast2a/tos-useast2a-v-27dcd7/okBM4E23SSweQ0TloKgfgX4HVaNxJJIFPeCNCQ/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th3P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Zjc5M2Y2Nmg2OmU8N2c1NUBpM3Z5czo6Zjw5bDMzNzU8M0BjYDZhNTMtNi4xMF41M2EtYSNeX2stcjRfZGZgLS1kMTZzcw%3D%3D&vvpl=1&l=202502261130562379496B787E5B03F1C6&btag=e00090000,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dd626891faa2cc26c4b3d9978ef78f89~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=48863&refresh_token=647caf8bd4cbeadd2ba324b11ff2e319&x-expires=1740740400&x-signature=PtgzmCGecW7J903TdKWZAGPi0nQ%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,rh love,,https://www.tiktok.com/@idf/video/7292794785088244994,,35600,17400,1544,985600,"israelunderattack,standwithisrael,hamasisis","israelunderattack,standwithisrael,hamasisis",,,,,,
7292745251997977858,7292745251997977858,idf,IDF,535900,80,875,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&nonce=48134&refresh_token=68e20c1736c9bb8da2720e16aee92030&x-expires=1740740400&x-signature=SdXzS7SRplDyllrv5Rd4GMbXOa4%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,"This community lost its peace, safety, and most importantly—130 people. On October 7 Hamas terrorists destroyed Kibbutz Be’eri. // #israelunderattack #standwithisrael #hamasisis Counter Speech ",2023-10-22 11:36:16,1697974576,no,no,no,no,no,original sound,7292745313575209730,https://v77.tiktokcdn-eu.com/6d199cdb9c8dcf14d6705cf3554fd5dc/67c04d10/video/tos/alisg/tos-alisg-v-27dcd7/oITKAmcodMBo8msiTECS1fH0Dwi5BABwyIxEki/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th3P_4OXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Z2llZjRpZjo8OWZkPGUzO0BpanY4cnM5cmhqbjMzODU8NEA1MjAxYF9gNTIxYV5hNTBiYSMuNGotMmRjZm5gLS1kMS1zcw%3D%3D&vvpl=1&l=202502261130562379496B787E5B03F1C6&btag=e00088000,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2a71f51badeed508575fbe5da6dbeb4a~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&nonce=61454&refresh_token=3f78ef05e6972a8c095df81fb9d3a7f9&x-expires=1740740400&x-signature=bafyyKV4ZvWRvqt5HXaCPELZSrs%3D&idc=no1a&ps=13740610&shcp=81f88b70&shp=a5d48078&t=4d5b0474,IDF,https://v16-webapp-prime.tiktok.com/video/tos/alisg/tos-alisg-pve-0037c001/oQK1gfDBDBZlF2OEhqEEQuQnNBQIHwEg3eR3kA/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2860&bt=1430&cs=0&ds=3&ft=I~da4onfD12Nvo.yqeIxR.ESWl-H-UjNSEopiX&mime_type=video_mp4&qs=0&rc=aDc6NDg5OWk8NDs2OGhnOEBpMzR2cnU5cjtqbjMzODczNEAzYGFgNWEuXzQxXjMvY2BfYSNwMTFlMmRjZm5gLS1kMS1zcw%3D%3D&btag=e00088000&expire=1740742288&l=202502261130562379496B787E5B03F1C6&ply_type=2&policy=2&signature=f767f5189536a86c3cc10e696a513e86&tk=tt_chain_token,https://www.tiktok.com/@idf/video/7292745251997977858,,11200,2238,366,141400,"israelunderattack,standwithisrael,hamasisis","israelunderattack,standwithisrael,hamasisis",,,Counter Speech ,,,
